img_id,année,Resolution,Nettete,Bruit,Mean_H,mean_S,mean_V
1935-034,1935,1164800,75.88588707309879,14.180127614913141,0.0,0.0,105.96185525412088
1935-035,1935,901836,70.67082932653766,13.231158300911316,0.0,0.0,152.60482393694642
1935-036,1935,517440,78.87524491566138,16.900541587832688,0.0,0.0,99.90155380333952
1935-037,1935,182655,92.77477792348417,19.824037179178337,0.0,0.0,125.43658810325476
1935-038,1935,1144500,85.35590070421686,13.515690581375976,0.0,0.0,152.1320358235037
1935-039,1935,227283,117.7467886403161,24.243311355189462,0.0,0.0,156.60968484224514
1935-040,1935,612900,59.966982513312004,10.72680964362541,54.71795072605645,68.41860825583292,118.45837820199054
1935-041,1935,4956240,47.862174794296,9.280589497313352,0.0,0.0,177.34463020354139
1935-042,1935,1726400,54.410136017127186,10.112366911290499,0.0,0.0,148.43717678405932
1935-043,1935,2014400,84.00606157397183,17.521582545961717,0.0,0.0,90.78401955917394
1935-044,1935,2039040,68.87783230192858,10.105989237588052,0.0,0.0,138.14469554300064
1935-045,1935,449730,84.70939088255959,14.126420164447827,8.873248393480532,34.56198608053721,112.76806306005825
1935-046,1935,2378880,47.170884129464774,7.3594890454703865,0.0,0.0,148.1965143260694
1935-047,1935,2587540,38.726706142764144,7.545651318144067,43.77042789676681,50.494323566012504,74.21751431861922
1935-048,1935,2290560,46.8329812942078,7.850075122795875,25.703478188739872,43.536420787929586,119.11103922184968
1935-049,1935,3266560,83.054581337102,15.58607939702361,22.094409103154387,48.93848727713558,107.02612473060344
1935-050,1935,480600,43.577701220517596,8.261014444053297,16.585848938826466,77.39554307116104,90.40761548064918
1935-051,1935,1135360,83.65332273787602,15.478455325101832,0.0,0.0,107.09202367531003
1935-052,1935,1158400,58.837545167510385,10.851570542397107,0.0,0.0,133.64926363950275
1935-053,1935,1057792,59.846086699970336,10.588551718960824,0.0,0.0,109.88521467358422
1935-054,1935,675465,118.19004666125441,30.935690458483695,0.0,0.0,143.0592421517029
1935-055,1935,637440,50.3105884870316,10.222269204900977,1.5825018825301205,0.022678212851405623,138.88001694277108
1936-001,1936,1127016,48.76473910369733,7.793507419555436,37.27991616800471,14.877667220341149,149.80005341539072
1936-002,1936,583200,93.80964123752578,15.974424961751552,0.0,0.0,122.75689814814815
1936-003,1936,520320,96.86164281095562,18.906613918638808,12.930364006765068,21.470302890528906,138.44890067650675
1936-004,1936,753000,41.92279148227529,7.215808343989918,0.0,0.0,96.5376015936255
1936-005,1936,1249052,59.37527362628843,13.71744408553631,94.60320627163641,42.47304996109049,148.40470052487808
1936-006,1936,842400,85.87419556427662,12.864407345607699,0.0,0.0,98.42069325735993
1936-007,1936,826400,54.603970637643556,11.81226630156765,0.0,0.0,94.27338334946757
1936-008,1936,374680,91.20854379984709,20.63924169710241,0.0,0.0,113.70971762570727
1936-009,1936,747520,50.17908837138149,9.206368653368301,0.0,0.0,98.23995745933219
1936-010,1936,685178,53.60416700462471,7.390967996867946,0.0,0.0,121.92075343925228
1936-011,1936,1212160,92.03594355030474,16.987916371352366,14.466217331045407,30.62153181098205,123.22648990232312
1936-012,1936,1090560,58.0064499571292,10.063302456350343,0.0,0.0,125.17713101525821
1936-013,1936,783360,50.17270388285635,15.8829548500227,0.0,0.0,144.4069482741013
1936-014,1936,271936,61.374283246271695,14.253251439898236,0.0,0.0,147.9027933043069
1936-015,1936,1203600,35.65991488442778,6.596978024045176,0.0,0.0,150.8438426387504
1936-016,1936,218240,71.52233262679346,11.618695925303305,0.0,0.0,130.00592467008798
1936-017,1936,394560,66.11726681037435,12.558318711704032,36.13642538523926,3.3538523925385237,169.60244322789944
1936-018,1936,2094720,69.28253262527933,14.571859774792314,0.0,0.0,163.34165616406966
1936-019,1936,2200320,107.47046631266099,19.67788872577565,20.035139888743455,45.65181882635253,159.40852966841186
1936-020,1936,859032,52.82188189211046,11.216143623256556,18.739100522448524,23.451588532208348,195.9546815485337
1936-021,1936,674100,112.90937841512404,22.908919996065713,15.883441625871532,31.24275626761608,97.31407061266874
1936-022,1936,861840,88.89302820341908,12.974415963653232,0.0,0.0,124.31086628608558
1936-023,1936,1296640,48.51329235683399,9.640805117463506,0.0,0.0,136.03529892645608
1936-024,1936,1201050,60.35564730168844,11.274928158429864,0.0,0.0,128.29132009491695
1936-025,1936,2330880,57.92887929855971,10.18267210571241,0.0,0.0,162.297557145799
1936-026,1936,769024,71.57864007818642,16.674294259674696,0.0374110560918775,0.004661753079227697,130.96146804260985
1936-027,1936,6543504,49.888620627285036,11.469114251151943,18.206461247674028,18.904249924810927,149.63880361347682
1936-028,1936,6512220,33.29737846498766,5.715726152895283,0.0,0.0,87.21051868640801
1936-029,1936,1958400,55.23692130010107,9.263929902681422,0.0,0.0,143.91960324754902
1936-030,1936,413600,75.50341322085572,16.19538979171302,0.0,0.0,73.46226063829788
1936-031,1936,865800,87.34367462163013,15.302761525800799,0.0,0.0,144.86368214368215
1936-032,1936,787200,78.83051006764909,12.675936554519332,25.164700203252032,6.931518038617886,114.58028074186991
1936-033,1936,829440,57.15271934845743,10.93734009217468,18.26142819251543,27.272380160108025,133.75098620756174
1936-034,1936,1208320,51.47457023378708,12.40637272619379,0.0,0.0,135.13339098914196
1936-035,1936,1004544,62.550034117309195,14.093580297115569,0.0,0.0,128.04577898031346
1936-036,1936,361566,69.83699694062162,10.479958132789543,0.0,0.0,152.83448664974028
1936-037,1936,985842,42.84959095684627,9.08399558849312,0.0,0.0,119.58710016412367
1936-038,1936,354246,93.70880409687094,17.942683209336213,92.13589426556686,9.844814055769154,97.52012443330341
1936-039,1936,250560,53.745385183677186,11.293238425460235,1.0272030651340995,0.08046775223499361,151.34816810344827
1936-040,1936,1134000,42.83720574557949,8.041373286205586,0.0,0.0,167.44630158730158
1936-041,1936,1135360,86.13353531926334,18.80283798906657,0.0,0.0,102.26752395715896
1936-042,1936,591975,68.56219273152513,12.471856558412272,14.899470416825034,68.5950943874319,141.85751256387516
1936-043,1936,986746,47.42753742395968,9.66679142404827,13.784117695942015,19.921428614861373,188.29995459824514
1936-044,1936,1297920,108.00634860362005,21.75026531891262,74.49738966962525,47.2342263005424,115.47904416296844
1936-045,1936,568434,107.84240540221049,21.90540940570756,0.0,0.0,122.64238240499337
1936-046,1936,586307,73.70793938338194,11.62380197413875,16.52401557545791,34.58778080425443,130.0276373981549
1936-047,1936,1008640,70.38224799031568,16.525563137467575,0.0,0.0,109.10243694479695
1936-048,1936,575250,69.88439138156036,12.134757407117215,16.59864580617123,115.50028683181226,90.13220165145589
1936-049,1936,1263360,73.40013230288274,12.922055454013417,36.88295181104357,42.410468908308005,112.25453948201621
1936-050,1936,1038128,43.959201529578685,6.913518417865864,140.15978472789482,14.407012430066427,171.63282369804108
1936-051,1936,992768,86.07499604042526,14.80400010621139,19.366832935791646,32.02909038164002,165.59275178087933
1936-052,1936,2011200,33.81330063262998,6.912708641220098,2.9356100835322194,0.688218476531424,143.64625298329355
1936-053,1936,10153542,38.12638883315941,5.77854547414055,0.0,0.0,124.90547889593601
1936-054,1936,1204480,57.68881457274533,9.822883680086608,0.0,0.0,157.0749310905951
1936-055,1936,836400,125.38244143833134,19.608173309160534,97.69219870875179,21.69547106647537,125.55433524629363
1936-056,1936,669042,55.6640540525766,11.735060014902606,37.42564592357431,4.892326640181035,82.92628713892401
1936-057,1936,568800,61.88824260824219,11.398094457735153,0.0,0.0,81.65913150492264
1936-058,1936,696000,126.20175559405807,22.46188068372255,0.0,0.0,106.2129856321839
1936-059,1936,714752,90.64218973699145,17.18103820903879,0.0,0.0,150.52126891565186
1936-060,1936,1468500,92.9721266281191,15.091092826004205,0.0,0.0,131.19793462717058
1937-001,1937,804800,46.70672309193472,9.824878340148583,0.0,0.0,91.02025720675944
1937-002,1937,1122000,72.20808911827433,11.326993654814475,0.0,0.0,154.92436541889484
1937-003,1937,819720,110.64866280048892,23.60558484716873,0.0,0.0,136.84045039769677
1937-004,1937,852120,54.03366227690005,12.348103002128545,0.0,0.0,170.2641106886354
1937-005,1937,4890000,76.67244345780415,10.355616343104806,0.0,0.0,130.75629345603272
1937-006,1937,3420160,29.709948953191947,4.976872295929864,57.77194546453967,22.20259344592066,109.64491690447231
1937-007,1937,529200,38.61616634027828,10.211621263244202,0.0,0.0,166.45274754346184
1937-008,1937,558450,56.95040231814321,11.454230559744088,0.0,0.0,162.51701495209957
1937-009,1937,355510,80.53708321750052,13.084020783341755,0.0,0.0,138.86999803099772
1937-010,1937,991876,73.47014130850332,9.861290281610165,53.36026882392557,74.77526223035944,122.39431239388794
1937-011,1937,254400,103.53912489677074,21.257208099062183,0.0,0.0,167.33819182389936
1937-012,1937,1030144,104.40165058385729,26.076604748873354,18.5866102214836,69.22280088997266,125.59475859685637
1937-013,1937,701730,64.55041759058969,12.356768654994985,0.0,0.0,128.12104228121927
1937-014,1937,435200,121.71768132043405,23.052628999499657,102.7151424632353,16.6408984375,121.63338235294118
1937-015,1937,178600,135.68396580277187,27.082527827630468,21.569322508398656,36.66637737961926,97.58814109742441
1937-016,1937,1305600,39.9125329557309,10.275709583768744,13.905037530637255,65.6131112132353,70.07085860906862
1937-017,1937,166500,127.35427563525931,25.04245769147903,0.0,0.0,165.19393393393392
1937-018,1937,1076161,41.81462352041505,6.436638246053487,0.0,0.0,116.56383199168154
1937-019,1937,390292,99.4164346602668,17.470311514266452,0.0,0.0,117.55512026892686
1937-020,1937,492184,61.56805450746665,9.399626780080261,0.0,0.0,119.34796945857647
1937-021,1937,426750,109.0647501091571,22.73067958794689,0.0,0.0,134.7200632688928
1937-022,1937,4483992,53.515754260395546,10.337592275468772,0.0,0.0,129.47814313674064
1937-023,1937,1223680,39.68322267129906,7.668325647234689,14.79167592834728,25.68094518174686,101.9413490455021
1937-024,1937,1150317,32.723705729881374,5.339574088371365,19.427254400308783,46.57983321119309,187.7609345945509
1937-025,1937,995316,59.575764144448726,12.836425852402082,16.257010838768792,57.24580836638816,179.78692093767205
1937-026,1937,1249280,36.16388383336125,9.132965923519933,14.222250416239755,52.13898965804303,165.52078557248976
1937-027,1937,826368,47.903084055184635,15.19282576353625,0.0,0.0,85.48684484394362
1937-028,1937,424230,93.49610608825671,15.314585256193226,130.97595643872427,8.1304127478019,156.03208165381986
1937-029,1937,2280960,39.899207621014156,6.6467905798738975,0.0,0.0,144.23469547909653
1937-030,1937,981540,59.03052665850327,7.135402899770705,12.955872404588707,58.17340505735884,137.0912728976914
1937-031,1937,1828800,66.58335334643242,15.024763643180215,125.02075131233596,47.34634076990376,126.99711778215223
1937-032,1937,714240,74.24238630244932,15.247630298065921,13.01614723342294,34.434662018369174,140.84861951164874
1937-033,1937,1328640,73.45730566032577,13.001340414626052,0.0,0.0,144.56010657514452
1937-034,1937,1199360,64.60245994183863,13.849382291974687,0.0,0.0,121.94341899012807
1937-035,1937,439200,84.86125200400626,19.076832371461542,0.0,0.0,135.12908242258652
1937-036,1937,1135200,57.29162917794761,12.394899416472072,0.0,0.0,134.2420022903453
1937-037,1937,749988,41.64564378200782,6.725382688515204,0.0,0.0,129.2585521368342
1937-038,1937,957600,48.75133931266585,8.091176711723646,0.0,0.0,67.99649122807017
1937-039,1937,930441,93.39953027010195,16.541133048112584,67.40007372847928,30.980214758378015,128.04664454812288
1937-040,1937,1876800,63.546542026022955,10.824290219704762,0.0,0.0,140.4520955882353
1937-041,1937,1071900,116.33196307780567,19.054357109310832,0.0,0.0,114.93781509469167
1937-042,1937,7194000,33.7510562788858,7.050292027202739,0.0,0.0,98.79003683625243
1937-043,1937,779270,44.93968114112929,7.182215839442885,52.472265068589834,45.25962118392855,111.2331720712975
1937-044,1937,501772,63.06269666407245,9.934689487558606,0.0,0.0,93.51926173640618
1937-045,1937,1168640,67.80537528288734,15.21755214562421,0.0,0.0,102.55289738499452
1937-046,1937,1167360,83.73670757671307,15.91412326806345,0.0,0.0,117.01933079769736
1937-047,1937,1176320,86.29886304287987,16.16815086684104,0.0,0.0,106.39391917165398
1937-048,1937,763680,112.33955775881365,15.987831388906534,0.0,0.0,125.96011287450241
1937-049,1937,790528,41.71589854413299,8.909966724075161,0.0,0.0,131.3145770927785
1937-050,1937,1166080,54.48654948455161,9.734717494167135,0.0,0.0,162.5302243413831
1937-051,1937,781312,46.21069941187343,8.571717300748148,0.0,0.0,67.09809141546526
1937-052,1937,800800,28.31369176542838,5.976273265791713,0.0,0.0,78.39833291708291
1937-053,1937,421060,152.57925525109115,33.1861605709305,0.0,0.0,121.66493611361801
1937-054,1937,1192960,61.297851541954216,11.01177498799539,0.0,0.0,163.67498574973175
1937-055,1937,691000,72.33013594878125,11.077376099915146,0.0,0.0,112.73451519536903
1937-056,1937,2300160,45.9211596750303,7.3762628479823,0.0,0.0,126.55446925431275
1937-057,1937,761856,75.52192327570594,15.987738287830082,0.0,0.0,61.071161741851476
1937-058,1937,2056000,46.03341311742459,11.259426165246232,12.882188229571984,81.78658657587549,70.48037110894941
1937-059,1937,1363998,81.21765642006847,20.381249902529227,17.27403485928865,34.66009700893989,151.85921313667615
1937-060,1937,1180160,94.96949669904332,19.602450342224632,0.0,0.0,128.30040418248373
1937-061,1937,16665792,43.93561560938771,5.1708519036601555,19.300087808608197,66.6689494264659,156.94571539114372
1937-062,1937,3309568,61.77895756293229,8.653421049391959,19.35950825001934,69.0493553841468,135.2137094629873
1937-063,1937,339000,110.26517342710855,28.063479835904925,0.0,0.0,112.79230088495575
1937-064,1937,698368,81.95053907990923,16.963499390748176,0.0,0.0,153.69520797058286
1937-065,1937,2350080,91.12620871709709,22.293668799369097,0.0,0.0,116.84603290100763
1937-066,1937,2338560,50.74376129733847,11.661403858534287,0.0,0.0,134.2281728927203
1937-067,1937,921600,87.10864934001724,15.593786039886245,20.001148003472224,66.81674696180555,94.66029405381944
1937-068,1937,291840,115.65116836893607,24.81941924350723,0.0,0.0,113.14782757675438
1937-069,1937,3153920,47.13382779798768,9.217419353810197,31.403416700487014,22.181829596185064,103.02428374847808
1937-070,1937,792825,87.13901285507627,16.497735382663972,0.0,0.0,100.8324926686217
1937-071,1937,785408,75.60236809151472,17.114501330420367,0.0,0.0,103.73707168758149
1938-001,1938,2602875,93.19609221303095,22.57558013638166,25.038356432790664,63.560348845027136,168.61809383854393
1938-002,1938,1084592,41.37270765179932,7.536805177092609,0.0,0.0,165.68316933925385
1938-003,1938,2229120,62.76262976903866,15.003973427263587,0.0,0.0,140.85212639965548
1938-004,1938,712320,38.78892795248844,9.575992769430414,0.0,0.0,200.27173601752023
1938-005,1938,2271360,48.32142009384452,10.65951470740417,52.011871742040015,25.892717578895464,130.95788778529163
1938-006,1938,1140480,88.34680743103604,16.963658237796366,0.0,0.0,118.98995422979797
1938-007,1938,1287616,88.20044947981886,15.572248723985224,0.0,0.0,124.0220531587057
1938-008,1938,378131,78.73049461333763,12.38142331869006,0.0,0.0,104.71521245282719
1938-009,1938,616000,108.12643556957731,19.93231105174776,0.0,0.0,110.82529707792207
1938-010,1938,1010400,57.49254772627006,11.151069905387116,0.0,0.0,127.51221100554235
1938-011,1938,963600,72.84038976186602,13.092721431555448,0.0,0.0,71.72856268161063
1938-012,1938,3311616,102.92374497361348,17.516320577451758,37.10185691819341,8.469876640286797,148.14299242424244
1938-013,1938,337280,117.87163047487245,22.21411850965715,0.0,0.0,122.46604305028463
1938-014,1938,4194304,33.06504924531347,5.799968714579893,0.0,0.0,99.07563424110413
1938-015,1938,279000,68.10182894642305,14.167477138461253,0.0,0.0,103.90102150537635
1938-016,1938,25925838,13.88496041233519,2.058465074812263,0.0,0.0,79.7465129188881
1938-017,1938,768960,88.01310050452638,19.88965319463454,0.0,0.0,79.7449412193092
1938-018,1938,433640,106.13219065418588,22.991321591700746,0.0,0.0,118.2248524121391
1938-019,1938,411440,67.90442325258799,14.441397490753522,0.0,0.0,158.97575102080498
1938-020,1938,2219520,76.35912101580793,13.203225990307692,0.0,0.0,100.79404691104384
1938-021,1938,912600,38.009090505386915,7.2523853377868415,43.522341661187816,11.73907845715538,136.1080966469428
1938-022,1938,833536,148.83727998030352,25.55073878991627,0.0,0.0,152.57913875345517
1938-023,1938,937984,64.0006108885629,11.582843205093322,0.0,0.0,145.1003545902702
1938-024,1938,151857,129.9690477342439,20.22213318638572,0.0,0.0,111.81135541990162
1938-025,1938,526218,91.18681559995262,16.51586852909209,0.0,0.0,113.63657077484997
1938-026,1938,1163223,101.5306331807944,16.636701271122323,0.0,0.0,120.1044142008884
1938-027,1938,1197600,61.37099594495973,9.544869831666151,0.0,0.0,166.4039921509686
1938-028,1938,2361600,75.8245587301925,14.534883602752243,0.0,0.0,130.6699690887534
1938-029,1938,432800,109.20741302949989,18.953831650265414,0.0,0.0,104.14382855822551
1938-030,1938,635720,82.45396198102769,12.289026540871939,43.83078084691373,33.909085761026866,147.26147045869251
1938-031,1938,1217625,55.109884339574855,10.870206284315133,0.0,0.0,131.7760500975259
1938-032,1938,843600,120.66979782466107,22.37232149611568,19.822514224751068,75.11711356092935,137.64582147937412
1938-033,1938,871424,90.90489031420616,19.51665123036095,8.784862477967097,6.72964825389248,85.64523699140717
1938-034,1938,756000,102.69031497783334,19.376102716829497,0.0,0.0,110.93177513227513
1938-035,1938,413101,88.80794813162225,25.33182845875255,0.0,0.0,141.93633034052206
1938-036,1938,658024,117.1624519177101,26.070239892881748,0.0,0.0,135.84246319283187
1938-037,1938,3566200,86.68829375446738,18.032152650255753,59.70624305983961,15.115291907352363,133.13333267904213
1938-038,1938,810000,61.68233522431253,12.140991654878466,0.0,0.0,126.6632
1938-039,1938,768000,36.09467833140256,7.017167503206663,0.0,0.0,78.60284244791667
1938-040,1938,669600,43.51825641239896,8.359772809352991,0.0,0.0,91.1925821385902
1938-041,1938,431200,59.05412002577272,13.524740853593892,0.0,0.0,125.35168367346938
1938-042,1938,930000,97.72444272804998,16.223790946135875,0.0,0.0,98.5401182795699
1938-043,1938,737280,56.16529097395721,9.391091170243651,0.0,0.0,94.8087388780382
1938-044,1938,2384640,49.75122809813649,7.989275333741892,0.0,0.0,139.3858372752281
1938-045,1938,734400,99.14936971125061,19.45795900326954,16.961608115468408,54.38534994553377,132.54016067538126
1938-046,1938,503400,96.07226739125592,14.799405614285309,0.0,0.0,124.30521652761223
1938-047,1938,2110080,50.768548592780874,11.342283235218792,9.426637852593267,30.241320708219593,169.4787932211101
1938-048,1938,1313200,87.1488358740914,18.249588213135947,15.807124581175755,26.106213828815108,117.04395750837648
1938-049,1938,1068598,69.57355474907047,12.169837619881898,0.0,0.0,122.14155744255557
1938-050,1938,609280,45.430237746363325,7.534368427030662,0.0,0.0,123.96110162815125
1938-051,1938,923648,70.8463258573318,18.97854517660668,0.0,0.0,99.4308849258592
1938-052,1938,943200,123.09675368356098,24.51552709050117,19.196130195080578,60.43528095843936,179.12707485156912
1938-053,1938,599440,77.38265689513995,14.728673600662313,0.0,0.0,106.97116809021753
1938-054,1938,593024,148.41702335522297,23.94645005502497,0.0,0.0,141.28275415497518
1938-055,1938,468800,130.83332783607116,21.532242553252022,43.77355162116041,29.919035836177475,125.91734215017065
1938-056,1938,1154560,47.1514056007717,8.024775298276396,21.95981066380266,37.62459118625277,108.41648420177384
1938-057,1938,5654812,32.680244648137396,5.112031612406494,0.0,0.0,121.68515169027724
1938-058,1938,619264,67.31813358684069,13.507481141622188,28.795961011781728,51.51016529299297,175.3291035810252
1938-059,1938,1053440,50.899941748621075,12.46036693806818,1.542802627582017,0.022674286148238153,124.47020997873634
1938-060,1938,2012800,84.60723052278844,13.048756615367033,20.981274841017488,63.83924334260731,116.0917602344992
1938-061,1938,273280,62.22156551141662,14.268960661826934,0.0,0.0,100.93022540983607
1938-062,1938,2828420,39.727408941278796,6.31233732138868,0.0,0.0,137.54550455731467
1938-063,1938,303525,106.97067821267765,18.81049960993832,0.0,0.0,137.102090437361
1938-064,1938,583700,58.06133771652519,9.971034805533728,0.0,0.0,85.83324824396094
1938-065,1938,993600,79.53291564895561,20.59426766127635,19.586278180354267,54.67795692431562,167.29000503220612
1938-066,1938,1080000,94.00520741151635,15.33584564258856,0.0,0.0,85.33207129629629
1938-067,1938,1181440,57.28348210415313,14.03651325141166,0.0,0.0,180.18933504875406
1938-068,1938,1222400,45.94370185597627,9.128773901989273,0.0,0.0,138.99835896596858
1938-069,1938,949200,76.70903988899121,15.258108406455523,0.0,0.0,89.707700168563
1938-070,1938,516800,44.19282895735473,11.486386163116522,0.0,0.0,109.58679760061919
1938-071,1938,935200,123.1686003078235,24.31958607759879,20.231874465355006,42.84912639007699,134.02748075278015
1938-072,1938,668160,87.06802489460057,23.271088308359555,0.0,0.0,145.50658075909962
1938-073,1938,385801,103.62444631753608,21.076499222285037,0.0,0.0,110.92852532782445
1938-074,1938,481600,42.195601396509275,9.37606674467971,0.0,0.0,174.62031976744186
1938-075,1938,358912,137.99349046776325,24.76010617198004,0.0,0.0,127.7034064060271
1938-076,1938,683200,63.55350691713854,15.244519682633326,19.70111094847775,38.92089871194379,172.35251463700234
1938-077,1938,564876,114.48379955976323,26.37623652235027,59.36119962611264,20.412527705195476,105.64531153739937
1938-078,1938,1108480,70.2543894813338,11.637477926814565,28.336022300808313,31.786376840357967,132.90739841945728
1938-079,1938,676203,79.35885251857434,14.159656008015713,31.19193496627492,36.244855465000896,112.64419560398282
1938-080,1938,1264640,53.15481449448428,11.47294313983334,0.0,0.0,134.78808040232792
1938-081,1938,1010380,51.9160828464569,8.460559945131662,47.37634355391041,5.727605455373226,155.4086977176904
1938-082,1938,850944,49.158204702472695,11.218598088623317,0.0,0.0,73.9875573480746
1939-001,1939,1209600,107.37427130932278,20.054964441535663,0.0,0.0,141.01459986772485
1939-002,1939,1500800,64.28242980912772,13.842283611664921,0.0,0.0,111.53620202558635
1939-003,1939,1867560,65.4808098929385,11.50158981850838,0.0,0.0,121.02355158602668
1939-004,1939,246844,167.91250381157707,38.04939902910491,0.0,0.0,120.60420346453631
1939-005,1939,588064,57.349912266477816,9.470151198341929,31.175382271317407,27.268093268759863,95.45040165696251
1939-006,1939,1440000,65.73713349450452,7.738057399102416,0.0,0.0,88.2781201388889
1939-007,1939,273920,107.19077585521671,20.067028339311204,24.01996933411215,5.817355432242991,140.2742808119159
1939-008,1939,6190400,47.22638170492673,6.643668944491912,0.2509361269061773,0.020683800723701216,147.7830902688033
1939-009,1939,2844000,40.263826679456656,6.2535725726966245,0.0,0.0,127.68132770745429
1939-010,1939,2953216,82.2965204524073,14.834116456401956,47.732252229433946,5.028171660996012,126.16810792031467
1939-011,1939,461160,107.19516986775272,24.245703628168744,0.0,0.0,122.60707997224391
1939-012,1939,1126800,111.8740868366181,20.418191958283604,0.0,0.0,137.15535232516862
1939-013,1939,1105920,57.59506767361719,10.774176124452842,78.35056785300925,16.089134837962963,105.4398781105324
1939-014,1939,1248268,95.5528057562522,32.51822872156052,0.0,0.0,166.10064986044662
1939-015,1939,460960,29.40125418908297,6.3236680286339615,14.519528809441166,61.599652898299205,168.29535100659493
1939-016,1939,780000,65.04720383609707,13.278492307013977,92.4343,102.43811282051281,91.29554487179487
1939-017,1939,3215360,70.92884916353921,20.210786792925525,0.0,0.0,159.00839874850718
1939-018,1939,2758656,48.92327575214861,8.142421539478715,0.0,0.0,90.96064097879547
1939-019,1939,3113487,33.34242085876327,6.6759758088271095,0.0,0.0,89.22402438166596
1939-020,1939,2752512,39.50921346654487,5.8733942128917365,0.0,0.0,128.77722385951452
1939-021,1939,340147,98.47145533477081,20.60926362178375,0.0,0.0,169.54504964030258
1939-022,1939,1533757,37.831127606028176,7.502462990141134,0.0,0.0,55.94637742484631
1939-023,1939,1210880,72.84917605709884,17.09378967662215,0.0,0.0,122.0639485332981
1939-024,1939,2394240,61.38113804323631,12.817464307891838,0.0,0.0,117.8512943564555
1939-025,1939,833280,94.45091576185295,21.98188299129385,0.0,0.0,133.52331029185868
1939-026,1939,6095808,122.37352406149301,20.571770370653272,0.0,0.0,139.0056855465264
1939-027,1939,1111500,87.18109893183905,14.48311932458799,72.81759244264508,17.45684030589294,200.36573999100315
1939-028,1939,1367800,115.37815122903218,22.88809957208038,19.822234244772627,56.064007164790176,109.14231393478579
1939-029,1939,983040,85.00962030159661,18.679376170236527,0.0,0.0,134.855512491862
1939-030,1939,843776,73.94460310608649,17.432515485992532,0.0,0.0,117.73956595115291
1939-031,1939,8069724,27.873322817213296,4.917430931685735,0.0,0.0,87.00770658327347
1939-032,1939,803840,61.41699228657733,17.097998036944254,0.0,0.0,121.5860432424363
1939-033,1939,1122560,77.3019394551383,21.369887426579364,21.911010547320412,43.69005665621437,156.2424583095781
1939-034,1939,1267200,179.48218652429676,48.37764997036523,88.38022806186869,33.77732086489899,148.94077178030304
1939-035,1939,830400,49.176047942125436,9.147825833496197,0.0,0.0,98.85138487475915
1939-036,1939,1080000,46.8050094324392,7.373120311525306,1.3256944444444445,0.021937037037037036,137.49560740740742
1939-037,1939,727040,51.20685057917757,10.286312234818428,0.0,0.0,123.56793986575704
1939-038,1939,676864,46.44054500638477,8.709200714781716,0.0,0.0,109.33156882327913
1939-039,1939,820224,46.54679108377242,11.204835474322397,0.0,0.0,63.834663457787144
1939-040,1939,1003520,90.65983583331234,18.731175158160465,0.0,0.0,143.5345304528061
1939-041,1939,1008000,86.22296187192255,16.593495505130868,0.0,0.0,124.05959126984126
1939-042,1939,702000,109.15308494499715,24.11668898140339,0.0,0.0,157.75869373219373
1939-043,1939,776000,51.434723059519264,9.720264552759614,0.0,0.0,166.6050618556701
1939-044,1939,945152,51.88794316467029,15.482720027049274,0.0,0.0,73.1736673043066
1939-045,1939,1323520,42.716360325176254,17.35433630870669,33.27148059719536,67.95541737185687,49.34064464458414
1939-046,1939,1012800,49.34798060215853,9.241762862835731,0.0,0.0,128.09200533175354
1939-047,1939,1104000,55.71518949863194,9.267100450299093,0.0,0.0,104.98770289855072
1939-048,1939,962400,89.85110116708603,15.121671927407471,0.0,0.0,136.31010390689943
1939-049,1939,963600,98.95591349742612,19.424329433923806,0.0,0.0,169.26385222083852
1939-050,1939,1046400,61.063895949660484,11.42716351591828,0.0,0.0,118.56844132262997
1939-051,1939,994800,46.42288965680844,6.008678419201472,0.0,0.0,100.99848411741054
1939-052,1939,967200,44.403267316358466,8.2636990460443,0.0,0.0,98.3717576509512
1939-053,1939,1090800,138.7011370447191,26.703596832706342,0.0,0.0,138.12436927026036
1939-054,1939,986400,82.50707009346416,12.538923615429203,0.0,0.0,122.34548560421736
1939-055,1939,583050,90.37326611918996,14.62094989008043,0.0,0.0,106.09821456135838
1939-056,1939,1077760,44.489811326122485,9.414178290098093,0.0,0.0,46.19777779839667
1939-057,1939,1079040,154.93419435901234,33.3152415809387,0.0,0.0,138.22711206257415
1939-058,1939,616000,132.93241147685367,24.896515833657947,0.0,0.0,149.1357224025974
1939-059,1939,656644,85.97956178103428,22.89764165991212,12.981233362369869,44.463698746961825,118.6674819232339
1939-060,1939,1197225,50.193054091531835,13.182140868935837,0.0,0.0,168.59164568063647
1939-061,1939,1278720,89.88373592108863,25.336895618206047,43.14856575325325,98.00440518643644,85.5248584522022
1939-062,1939,3063808,67.04635785933856,19.367565564792695,0.0,0.0,146.89832424225017
1939-063,1939,1958880,95.0977566206839,19.435352807334034,68.38210916442048,14.395097198399085,120.54531722208608
1939-064,1939,746496,51.865497034463715,12.458774985778097,0.0,0.0,123.88677769204389
1939-065,1939,703644,59.19070892306943,12.471381629906437,0.0,0.0,157.3640491498542
1939-066,1939,10664640,36.647147071029885,5.53759735509978,15.65332350646623,37.970747348246164,144.92371744381433
1939-067,1939,1125120,88.48828104563985,17.092087682575638,29.547039426905574,38.80298012656428,109.61642846985211
1939-068,1939,3964800,55.33258596268896,9.942659836722553,0.0,0.0,145.0254792171106
